Year,Land Coverage,Surface Temperature Change,BC,CO,NH3,NMVOC,NOx,OC,PM10,PM2.5,SO2,CO2,CH4,N2O
2013,27668.651811855805,1.3338000000000003,3.5745730976397363,477.5665465697757,357.5438266311694,140.94700053360015,144.69536202045705,18.531955832675507,51.792044638316185,36.962216561170145,77.74514132765681,462467.530944409,3905.06739124556,78.56147608108925
2014,27668.65756631974,1.6853999999999998,3.8583468360224917,510.716486996255,355.10508169944933,141.75425072729624,142.4083259396597,20.061523314489072,54.13777882574523,39.22591557518268,77.32365735842053,450784.3729879182,3876.008027068999,78.27796276515771
2015,27668.666147692307,1.9271999999999994,3.7386304106291597,503.02806372273125,364.5768541869238,139.35911751029647,139.59924493256395,19.70378533848554,53.734948741041,38.54492725158694,74.02711525194321,443958.96856701974,3854.415454910117,79.22178495036633
2016,27667.51695788513,2.0563999999999996,4.041348342343618,533.8367407877994,377.6316028657325,140.437621220728,138.1183459893014,21.671009346891857,57.60127662511281,41.73002283466692,72.462238373922,439933.83801415685,3886.7930478867565,82.03730842118124
2017,27667.48546425798,1.4101999999999992,4.2831746088448135,564.2932566020352,365.43357703878826,141.05416426465197,139.55903425992358,23.059415355859837,59.78254791654221,43.77433820462939,70.012222052166,443553.4277177647,3952.6247528825634,80.86196962171132
2018,27667.493387560124,2.2666000000000026,4.092129733139022,529.8720794580191,368.55295989686033,140.71658463563952,139.5753523889588,21.999637051584855,58.47025021397862,42.38145271084505,69.57982523795762,460739.39600585186,4038.266214543001,82.17648967723144
1992,40989.60970572441,-0.4927499999999995,12.015412148818449,2285.3556265584125,862.1410066490054,515.3270668832821,794.6251983640211,28.938890694587915,157.8520583911153,90.5286588312103,510.8946068658114,1512797.8042943808,8208.485920085483,253.6576284553854
1993,40989.797436754336,-0.49725000000000047,11.926700505982478,2285.9407054034755,885.6387419273741,516.0786624796655,800.5692275552227,25.479855693400488,153.97223087464224,85.82041566550821,490.65882307244925,1532492.641441428,8206.233246556178,254.58267915134667
1994,40989.986667317135,0.07524999999999998,12.585286540400098,2359.6217276252073,900.3308214547864,527.6240383635878,819.3281846055132,29.368638673536363,161.42437452547045,92.28925391028116,477.22306220503145,1563760.6771042352,8330.606273803434,265.9007066000058
1995,40990.010771435234,0.26825,12.232445563755599,2193.156156353593,916.0341305424353,533.8446155024569,852.7217699070617,21.04387039461295,152.57789741820463,81.81117201533003,467.22794410944414,1580774.2266074691,8268.878216566078,267.3156494007572
1996,40990.02726255676,0.19250000000000034,12.298515047230866,2215.943866358665,936.3462036470947,533.8660481765626,850.0425960585695,22.701798172872127,155.80428633814967,83.62900160945831,469.7503022036371,1623227.5346702337,8264.890223216782,275.74979264010744
1997,40990.05803893599,0.23875000000000016,12.418770895811747,2156.411693318738,961.8108667424465,530.1857032830109,858.6363602914132,23.005407119839024,158.6507251467156,85.35273499763863,493.33501645199834,1694145.0305796599,8288.905205268167,276.3560424218191
1998,40990.04970853078,1.4652499999999995,12.388585577623852,2093.4641151590035,957.3326533747952,519.4213027983611,848.009509234797,23.194533610184433,157.1246446261853,85.33417614729507,460.73100578132625,1711152.5102091788,8204.10425854355,269.2010101853737
1999,40990.196937565845,1.183750000000001,14.971094709372286,2086.5333232665043,974.8513946251777,528.2545126636077,855.5738934810287,26.010973868610016,177.80055019361922,103.04583868143504,445.5934284105346,1714070.2629140215,8058.460670814827,268.33087064910245
2000,40990.19701718744,1.077749999999999,14.874109284550496,2001.9953678040729,985.0400628235732,522.8904477747816,825.069669697284,25.486556573615108,176.9262006680844,102.21885905028786,419.63445559838004,1761699.5036232246,8031.316907934278,268.7801616886945
2001,40990.21545494181,0.9117500000000001,13.787938430596208,1927.4655848782218,1005.4045764013487,510.0244761020756,797.2362729818645,24.043159580950125,173.14335686635553,97.78811759759118,415.08220887439836,1735386.2000420855,7886.936813531561,266.8929880798474
2002,40990.20828415603,0.67825,13.270106373920122,1844.0524181833352,1021.3049581085088,493.99465220926953,751.6899214621812,23.227934588666855,171.60543536902367,95.36541381558946,370.17257412202775,1697713.0530163837,7772.771394479955,264.79071488294477
2003,40990.35837883352,1.1972499999999995,14.452514062680779,1806.789490899054,1040.6867821029557,478.0460841600589,743.9502407498343,25.590480175627075,176.9996875466683,101.38587771419192,371.720913644502,1728457.0441961254,7774.67651051139,269.4032987857325
2004,40991.16320676139,0.8694999999999996,15.021320424832947,1784.7234736239598,1029.487886778848,475.1199058325541,729.5679775125027,27.52667695217735,180.1165347785291,105.83557338285065,371.78358166542614,1754251.8632950922,7736.324657828039,274.27752973913925
2005,40991.17105077886,1.3270000000000006,14.9898983939883,1713.8279169514544,1030.1011431795569,465.6227006385068,702.646393517065,27.057869826292627,179.6113143237771,105.02910752220302,363.0345008419226,1761884.0575500806,7714.901164644263,273.0923003371327
2006,40991.17525806778,1.7427499999999987,14.695023500281327,1618.1272341230958,1071.1527129239048,459.01497978474316,677.0670752102627,26.192783108261747,181.0633794487727,105.533196925498,360.3063407998658,1734339.9768760828,7797.537061784935,278.21975058826587
2007,40991.20657008888,1.0687499999999999,14.928449103929214,1537.1849041438122,1059.1761138132765,454.24698289837784,659.0630197080784,27.00572578168554,183.7320584217274,106.57857692978122,355.7650544873924,1769224.971207583,7853.210984602885,275.96849512065984
2008,40991.237314215214,0.6325000000000007,12.98283646869451,1426.6994955049427,1042.8090515023564,435.32609378795564,596.1850610854722,27.28176684257388,180.40762548306444,103.36671052949181,343.5539082954148,1722458.52430285,7962.128242529345,267.95872157585165
2009,40991.26005308155,0.6350000000000002,12.080446145507189,1356.827758499774,1045.7558191117532,409.4726967504366,544.1522493461412,26.155124273318854,168.10802640744083,96.37592385887008,306.69517954281605,1606609.8552142754,7570.787985391644,264.3008612771052
2010,40991.2293293265,2.008500000000001,13.312249872629781,1363.404426814445,1075.8017964092448,418.26473176893074,552.2663966102305,28.273803571777698,181.68746682560305,105.52898495726912,322.0622029495766,1684447.6853847844,7384.435649886741,271.2967574360798
2011,40991.24999491,1.2167499999999998,12.85986138742259,1269.4804659899892,1091.0854468735647,410.605029965129,537.1387809142842,27.236225843137998,180.08917473133675,103.81849046213698,323.88316700630185,1636423.8723137544,7426.745537286674,270.76628343094194
2012,40991.249735327234,1.818749999999998,12.770552455772698,1233.8085283511975,1113.3140898990757,403.3502997417421,515.8381589741991,26.3464081960951,176.7868361511569,101.53142529303206,296.90878694025406,1588118.9845092143,7358.828615816566,266.58872675616027
2013,40991.252720820536,1.1354999999999988,13.159558983287017,1245.3695065671805,1075.3182093998641,405.0430345952279,522.2696540851908,28.816599121926842,178.80157653578868,105.51062183376114,303.2941313447601,1635108.8944007047,7400.14740114693,272.60219426660046
2014,40991.25051243719,0.6699999999999998,12.952451379102808,1228.7181514657882,1100.842157169674,410.0136420712412,513.6384393622991,28.686115900415782,178.3659625716743,104.78668298803979,301.405755370273,1646252.2193671158,7492.632327644519,274.6463397403652
2015,40991.2809096154,0.7784999999999999,12.79880404188401,1206.5672151077108,1111.5996928369595,407.95588406321957,509.21776096458467,28.072935721789136,176.90128957525556,103.36348958684087,283.7282598258161,1612298.3319013892,7440.340696295117,271.1172209556986
2016,40991.24541222293,1.9609999999999976,12.885751097746796,1212.0719824730384,1122.9041107759165,409.6123165501159,498.50831585197415,29.81472040520826,180.26139527226275,105.4600706870213,262.15514054059184,1584592.6272323863,7305.97969104628,274.84547949261673
2017,40991.266981232795,1.1212500000000005,12.565964234055745,1161.8761696454017,1136.5085830518371,410.63074182407513,490.3647475142347,28.405712167836388,179.157858864201,104.16212917899043,260.92673353560855,1570412.243571196,7406.983475193084,274.28587160197037
2018,41793.06998857225,0.8392549019607846,13.061042227602707,1179.0780206395887,1148.216048766497,424.38921246466407,506.8063490449074,29.33329864934225,183.8285529870914,107.43837359645731,266.68647310238447,1655535.0702072212,7821.276967431135,278.22063357060733
1992,20.93016237068893,0.3727499999999997,0.0034670593125870498,0.45889208300715484,0.6291826286083075,0.1255702136409971,0.25279271141298126,0.007874937348320479,0.035603147399823266,0.020169316436929076,0.14659583849268937,275.2980749269497,2.9267342938832144,0.08367619882319643
1993,20.93016237068893,0.07199999999999988,0.0038166133033434757,0.441308739848572,0.6480534769793846,0.12696932389990656,0.2590495218124017,0.007725756704267569,0.037313834382939864,0.021025682593335482,0.1477666150881949,274.5264714612293,2.9747158152892124,0.08531034472624453
1994,21.77955562778967,0.37574999999999964,0.0036609672457447776,0.41001664266907867,0.6551752136089072,0.1227720603706164,0.2083096692421556,0.007641873379424694,0.036893646881025366,0.020597816757360533,0.10179910619484653,253.16448620281446,2.9907379520082626,0.0816657629588605
1995,21.721095144954464,0.6235000000000004,0.0055593787974465275,0.7291196277745129,0.6506510880009173,0.13489587186174598,0.22416214299976908,0.023673608078524623,0.08736185232802617,0.05321577218576738,0.10826953319522806,252.44761246318583,2.9542160826113575,0.082421603421765
1996,21.721095144954464,0.47075000000000017,0.005059548852751352,0.5929043105807891,0.6633430298848799,0.13431309094142568,0.2173167092195868,0.01771074117456595,0.0727524519225021,0.04213379272615806,0.10895019242238341,260.68022306452906,2.975133356460681,0.08452945354467796
1997,19.907284728393385,0.2819999999999999,0.0019394792716234343,0.30958302568603957,0.44868884078242344,0.11202628388585395,0.224726002890608,0.003546161977004066,0.022783523625671417,0.010890258669672833,0.13811012203559103,300.14224619297255,2.20970736714222,0.0733744848747367
1998,19.907284728393385,0.43333333333333346,0.0018951012495976348,0.2982081624132784,0.4591138762643433,0.10992017036992371,0.23542614746543555,0.003527294780021,0.022807290854929184,0.010844083331929164,0.15426310884828454,311.8720877044191,2.2554720245358806,0.07694066089602539
1999,21.6968468936818,0.5222500000000007,0.0038837567823582727,0.5654803838080092,0.6737328165706354,0.13018126397385427,0.20530457760747245,0.01856268841477141,0.07236256890910378,0.040517176498419766,0.12523153626248879,276.6345797424409,3.052347660548857,0.08973957408554362
2000,21.589135492442832,0.5457500000000004,0.0032941399254990517,0.35933199013831946,0.6835793702294695,0.12597124942901838,0.21176532813847945,0.008884286838722695,0.04677067808284236,0.02285672494605801,0.10039138505262656,309.414587593416,3.1182874503753606,0.09244089959711141
2001,21.546963887645102,0.7454999999999997,0.0032949207564150493,0.33847751492415673,0.7129054034528846,0.12854028430152625,0.23421576953577483,0.006775500262924645,0.041934366873364666,0.019520772880929786,0.12441311153504728,336.13880033382526,3.192898409254733,0.09517652100362745
2002,21.5235197298283,0.8785000000000001,0.003218998454428575,0.3433031499500746,0.7058556285984027,0.12788063353879478,0.2441059280201918,0.006691488374824199,0.041774237522890875,0.019531147518323713,0.13273592996398642,341.2580960736638,3.1693410013715524,0.0957181223593235
2003,21.58827229749979,0.629,0.0032989248807465755,0.36371584408042956,0.7061233958492951,0.13146304980673498,0.26757838900591246,0.006612648471273198,0.0424655270441234,0.020033708985376583,0.1464843046344674,360.6036091391464,3.2128137351114843,0.09883488623573822
2004,21.566490781145454,0.48675000000000046,0.003368625314480451,0.34753636155132084,0.7163215020574305,0.12908080746310613,0.2616086268790164,0.006558025409929331,0.042653418877703124,0.020109544003927927,0.13756825419066523,349.5066030977756,3.2701217131621947,0.09817833599674977
2005,21.5437934112436,0.6839999999999995,0.0035991388295667764,0.37048347630578793,0.7163295406715898,0.13316457932711379,0.2735983597898867,0.0066539818654780414,0.043604837346971674,0.02077740960229618,0.13865453634286326,371.47030643914565,3.2594436922484786,0.09866824378799488
2006,21.602810614992826,0.6195000000000009,0.003625445189543076,0.3534675494391717,0.7068485362442927,0.12797241393374553,0.25647354242553017,0.006689636626477772,0.042389181510343404,0.020396988694470576,0.12584137819820326,360.25647331667847,3.26535624226492,0.09716244424529802
2007,21.63849426419768,0.8117500000000001,0.002696778010681222,0.34292685285910296,0.6911767379546127,0.12632340924628233,0.2328749361278099,0.006121027460881396,0.040072813872108176,0.017924232734173824,0.12365292201610067,350.5284315603862,3.2390504138595926,0.09736933374311565
2008,21.63988321686029,0.4072499999999998,0.0029337750136310754,0.4040616414788944,0.6822509327736879,0.13386736372661054,0.2349129727149704,0.006280518772830822,0.04022270973171525,0.018215075736171708,0.11189562086229213,375.57102088005246,3.236096913910287,0.09961926555510618
2009,19.778126974549778,0.5406666666666663,0.002348832413895067,0.373031824504069,0.4483445998582202,0.11978942699913911,0.24682131103916716,0.003390748822539265,0.023420289932793527,0.011146328908560073,0.11408571748746929,407.23995187491204,2.4417219152154277,0.07986524572540865
2010,21.666481894076103,0.8949999999999996,0.0033777522367829244,0.43190086355811963,0.6920385030423477,0.13803093255228352,0.23310805653548997,0.006534429296285751,0.04076007788301778,0.018749838755519027,0.09436577711200729,390.8612935580404,3.374899162332372,0.10029282070879884
2011,21.79121986128551,0.5312499999999997,0.00953019433953627,1.351824594612547,0.7122254848732376,0.16425117756552712,0.28708891875990705,0.05086966361173659,0.16410713687581716,0.10686955888313604,0.12284625975715859,392.8009580162135,3.4396455992332453,0.10017712061523312
2012,22.392419617218618,0.6309999999999995,0.004657328993520645,0.42643485517786317,0.7044912379816176,0.14030005544230176,0.2522773526134529,0.007227696981837692,0.04375889711744764,0.022504941697235808,0.11075618146758016,382.3486356492476,3.47002172243464,0.10079099612248471
2013,22.51067915825475,0.7332500000000001,0.004121800671281877,0.38091999752351247,0.7093912680751551,0.1337195297861172,0.2416027888806823,0.006937406598327777,0.04270192864381512,0.02133858371719765,0.11872822963604673,383.0559996835676,3.505868462348762,0.10136747631530865
2014,22.643813798698247,0.5774999999999998,0.00398453862633595,0.34263035247031437,0.7154539989846023,0.1288561183276503,0.2428628235812797,0.006735904014869947,0.04249090848787988,0.02101524659717332,0.11466830536658093,378.5060063690931,3.5781564186409915,0.10322426151091536
2015,22.768844230769222,0.4180000000000002,0.004411428483715701,0.3731127790283384,0.7226358726601151,0.13331649882285063,0.2672429176136516,0.007195269781175273,0.044155787733746656,0.02240809868164204,0.12737178615225866,392.54450487874607,3.6677243176667336,0.10621106272066828
2016,22.769394163660067,0.9784999999999999,0.003981235052568275,0.3198078919378021,0.7190791611626228,0.1276377502071977,0.2535063787836555,0.006781301921930097,0.0434716047757264,0.021539362577681444,0.13007052838942268,389.2798974625864,3.714866478001257,0.10826855410174804
2017,22.769394163660067,0.9574999999999989,0.0036949098356000515,0.3158590999155525,0.721747350678915,0.12718154774483867,0.2536994691834918,0.006643003981700004,0.043116655704758346,0.02110430115243526,0.13169931376821642,386.5935875665997,3.6849360576353094,0.10582920462836908
2018,22.769394163660067,0.7165000000000009,0.003669593191599404,0.30735015235260504,0.7194378097737826,0.1259440414061901,0.25652160136757396,0.0066419533984166754,0.04323979329916942,0.021183946446320642,0.13547559692029298,384.292337354325,3.730537717260134,0.10573638547018215
1992,2091.535763286507,-0.9072727272727269,0.6958898878497116,45.00026082041424,18.96084713653686,50.43245186410632,21.18360171517538,1.2170642759357178,3.933692545587855,2.8029170690815777,15.796330111726974,44094.73108050625,590.7993143781491,5.2290354384754085
1993,2091.5646044251516,-0.3272727272727267,0.7234251265372575,47.825585144707006,21.040075694776288,53.019177376180224,23.264707022214186,1.2516057792315165,4.106486596068582,2.933908314102443,18.5533685118914,48610.071632733096,644.5550396897083,5.624722461849535
1994,2091.5803046500314,0.7204545454545467,0.7153055836127153,48.98550569550074,20.263881768545748,53.281230925698196,23.7066410508919,1.1781369265774242,4.13010117693316,2.8598142242757603,20.719554659841254,51837.635011563354,658.6138662536468,5.6977956895157265
1995,2091.658911082166,0.09545454545454543,0.6031472022948268,45.76598831298576,19.477017439992313,51.60952485115168,23.012566197210845,0.9344455946598663,3.569633159904052,2.3808009354235,19.742312507197713,52713.47044275129,664.3789987281511,5.580718048180247
1996,2091.6380420616683,0.4051818181818184,0.6022393712961878,46.17476047144283,20.17067684091857,53.080344555185086,23.56529748463204,0.9012904134585544,3.6408644621164545,2.358017347206993,19.437114823833376,54004.10239943913,694.27393147265,5.850699579641411
1997,2091.6812650995025,0.0010909090909090513,0.5893580230504224,48.03499670447509,21.961249983262057,56.30449639622757,23.771061526162153,0.8882566931978461,3.751308506212222,2.316150675831032,21.778107685796233,57319.84127809952,803.2045692760141,6.279691669034959
1998,2091.6886000060254,1.0405454545454544,0.5313000907627058,47.343832454962524,21.86347590554717,57.41573603487648,23.61566340118889,0.845877704573851,3.6985969843855573,2.2096970962124423,19.336636593426686,56924.582155391836,800.0663494059069,6.269243250543391
1999,2091.5231520279513,1.2955454545454534,0.5140981420638464,46.811175104070216,21.921418085924373,57.30395274619136,23.301935786836218,0.8060296677789803,3.594463999246616,2.132369049915185,18.389999319423637,56757.021999097116,829.3358308494463,6.30123664974174
2000,2091.5189064747574,0.70709090909091,0.5106169901405702,48.17126588903102,22.613278980718967,59.60956150732509,23.12847109492139,0.7343098335562337,3.573407906232132,2.0894221858933735,19.2417728457805,60239.83932631782,903.6244941323346,6.124598784186235
2001,2091.6199104795855,0.9919090909090916,0.5221466675821801,52.148080454789266,24.061486367959457,58.05745506107211,23.772868805190363,0.8454951652087653,3.920052415560341,2.3221740145102894,19.542658027201902,64087.78334428438,904.3947651749379,6.295400478185994
2002,2091.694784539338,1.022727272727273,0.5429889482812925,57.807537301084665,29.177434618552393,53.63119041838151,24.58030086317056,1.0535784669584538,4.321715960370243,2.661442426688906,19.841142484614085,66597.96676717828,887.6181217483202,6.947092545606102
2003,2091.717681897117,0.7715454545454542,0.5014390654919169,54.42566974076049,19.74657598269512,55.062446925465565,22.99992865216175,0.9981916728367456,4.2602503941743715,2.549711532163363,20.186663602161232,68213.69949252854,960.6752645002061,6.1355432211160075
2004,2091.8269675702268,0.8875454545454546,0.48571119281502656,52.51379544323121,19.59376733224286,59.337006414745474,23.08895281570577,0.9746895075889251,4.271330672993058,2.5223072334080485,20.135640351148727,71898.57533993118,999.9651640815711,6.202680151391023
2005,2091.898844814015,0.4940909090909093,0.45325450703643055,51.4985622562485,21.52463379205021,60.84477771116318,23.69136417433308,1.008464910420639,4.4020020819727135,2.568988986198449,19.885119155625127,75056.53187441923,1016.5014198833197,6.4648771156828095
2006,2091.8619519281565,1.1112727272727292,0.4323596996303776,47.51345940328326,21.993677594535,56.83803197094735,23.22231296407231,0.9572667952220588,4.291438586979252,2.499418700231146,20.03768871772694,78988.16854301424,1046.0934991902643,6.586854496211178
2007,2091.8417748204256,0.7787272727272744,0.43532128311575097,43.4547875623198,21.77201066042236,52.07110763846308,23.83706513364099,0.9335259702304675,4.258852729798042,2.467941392143966,19.299060784162364,82249.6588123249,1044.0945300012195,6.798536063650776
2008,2091.847339227199,0.8987272727272714,0.4030511994262801,39.34092312516528,21.108883833267072,51.03097625070288,25.789938676342732,0.7553794480355219,3.9394887468898365,2.194447258139991,21.828205052942007,89731.18803433306,1089.3697864511473,6.865936914025719
2009,2092.0747275423146,0.880818181818181,0.3603272137396172,34.522679235296536,22.0796728121283,43.175499947897755,26.24438159688321,0.6441729631340265,3.834715833002584,1.9879455287244352,25.865105844963104,93356.59149752949,1103.5526189766904,7.279478106956918
2010,2092.029695816931,2.143727272727278,0.36838733093800047,35.70651284292887,21.73800786412319,41.63644390895816,26.02791662590967,0.7584423726419804,4.091635323089839,2.181303851754822,25.84546750857584,100923.17975002913,1185.5103682682134,7.663544145380895
2011,2092.0541797648343,0.8426363636363632,0.37627301115031875,38.37424493671246,23.98904794978826,47.79526038358596,29.25016265019628,0.7606824924829614,4.3950655665091665,2.274644673126975,27.283569675649776,105673.03841651838,1293.6627283862929,8.029864052337151
2012,2092.0903912528784,1.1349090909090904,0.4067988062077917,39.450745822683025,25.152250719568755,50.09600222510968,31.697152222151274,0.8333342028537001,4.641434694337954,2.4387078270290674,29.249994527955746,113136.31483893754,1381.3730925363493,8.47746063324499
2013,2092.243886352996,1.1121818181818193,0.4099588979274086,41.09049444809448,25.534332244149063,50.653038967880065,32.14819906027838,0.9331313127802996,4.820030060639762,2.6572901386521046,29.23197928146968,116035.62342907186,1410.2943334382776,8.785428756315223
2014,2092.3234247944865,1.102909090909092,0.4372399647084536,44.18434888730374,25.83119119064803,51.194518761177534,34.58688106406842,1.0263863278385632,4.993145614035102,2.8443056049638247,32.102889963141756,120217.80636429638,1431.7368546385487,9.009602582129952
2015,2092.4381188811194,1.6406363636363654,0.36809458204315015,39.44349754787536,25.13607144183569,51.95724236015045,33.47138894492185,0.732009669835352,4.642809369685552,2.3828812059428714,32.3004966294592,124685.90451075629,1500.9635571580502,8.821606396182764
2016,2092.4453889712718,1.4908181818181825,0.354419488945134,38.889192522236904,27.349067140910687,54.90998935393108,33.59357450063923,0.7695593867779303,4.705380772973372,2.427965970772045,31.881995309961436,126792.85694633,1617.6708073445523,9.114604959069728
2017,2092.494826318434,1.3519090909090907,0.3233272729551207,38.46986306438175,24.899366290179287,54.44473836914856,32.48033732692587,0.7221687931177119,4.660488743405736,2.3450688174744205,30.211177652240107,126853.44109260124,1608.564288505436,8.92556311856393
2018,2092.5221762651177,2.028272727272728,0.31599278946027426,38.290320670455586,25.561957182922896,54.93025994555448,31.760585926476246,0.7478497603352238,4.707834221757106,2.3836155430004684,29.52831725454521,122885.03213510702,1633.73050239564,8.973500980651997
1992,1360.333708449991,0.9991000000000003,0.9150484251588145,233.134732767558,119.14373461030931,45.04710220640148,50.85685945408389,1.8087800991359089,10.515677012608613,6.800318296308081,40.35854108405606,94609.76808251764,828.623329874059,28.54765138562539
1993,1360.3482574267302,0.3625000000000004,0.9336355594919274,223.11321232639438,117.89965429503401,45.77946881210202,49.988583933204204,1.8118859370617688,10.521410856335487,6.860605177488564,38.37623988570375,93553.41554249391,813.4936369900704,27.36191832219314
1994,1360.376743790415,0.34750000000000014,0.9213505630282689,209.76674755369592,116.54904713054913,46.04001894657775,49.30005726307646,1.7358146242913846,10.366264771837143,6.665235310623982,36.45808505353457,95009.78776951053,793.6049019750476,27.487773717225437
1995,1360.4588805835099,1.0061999999999993,0.8501205989130449,191.43537724470016,113.40962335464094,44.39688875976882,47.68505602522415,1.3786315446019684,9.468491022249415,5.912708635281388,32.61942604771916,93989.36359659232,803.632603711539,26.72961250504057
1996,1360.526370050204,-0.11239999999999997,0.838026412797164,185.61710534775958,114.46411277209573,44.08743498721196,47.670660080665115,1.4153535118018656,9.261756508133459,5.766050228651366,29.63878577912606,98865.63463814132,802.9165463665664,27.18161706125467
1997,1360.5813354108352,0.7533999999999998,0.8418201461741762,175.2582988419266,115.53554183024852,43.71616662082814,45.65524528128415,1.4157033103182557,9.339305673060437,5.72879029365194,24.910864668246777,95533.37634292517,801.5444837062477,26.9852756398004
1998,1360.648231190095,0.5879000000000001,0.811686346786868,160.8394190797619,115.76622507019512,40.65333933139277,44.75507795637473,1.3611991943759434,8.96326179501478,5.5070084743308,23.532965023565325,95771.0496984188,766.6812706454444,27.173661673905578
1999,1360.7306088675307,1.1327999999999996,0.7927350122463083,146.9159247443692,113.79664867563605,39.184153898302995,43.451228528474125,1.265066299112532,8.811307041346602,5.374966688007179,21.705201315557552,94419.14811406274,752.361366228672,23.525730515235047
2000,1360.8514187901862,1.2719000000000014,0.8639428521960627,131.3135792171732,112.49418947353892,39.00820123849075,42.481563067046224,1.3903883457951427,9.467500108705623,5.859526820686434,21.929007576570122,94614.11360724168,741.4713048861913,22.96049221433677
2001,1360.8661705886961,0.9969000000000005,0.8098459676231629,119.95901028156307,110.88726499719728,39.04886201520585,41.46951932280341,1.283028939638615,9.183571314020208,5.586701412800242,21.534362271320425,96634.06642269419,733.2753965612785,22.34554646753349
2002,1360.892339648304,1.3091,0.7966867471499307,113.94869660821179,109.25380190848715,37.049483768673646,40.411066577216886,1.3218755967837164,9.093305520320355,5.582011789750846,18.659200754340542,95615.26171223373,720.9833042415698,22.068831463401423
2003,1360.91821773701,0.9508000000000016,0.7953369854676006,104.34710518192973,108.3724985654269,34.068315687931005,39.789671240286815,1.3072532269992734,9.044053911608264,5.632700235196124,18.593342664444886,99270.12304037008,711.3792949850387,22.114940752518162
2004,1360.9707891014443,1.0869999999999995,0.790988561404163,96.18140958912973,106.61572762858259,35.06024660052145,38.62281058733304,1.3321531942562086,9.010304765315198,5.6299702785043815,17.858093622589795,98809.12819322025,710.795539233681,21.78501622299467
2005,1360.9978528796746,1.2892000000000008,0.7656635981692168,86.59220579245658,105.40273776115907,33.75097739406869,37.28102964072396,1.3151873186553464,8.81079675635314,5.507780314908484,17.030690132003766,96953.56789116393,660.8215897347461,23.407790826837775
2006,1361.0172940075083,1.2167999999999994,0.782856164348954,81.44522553472096,105.26047014999185,33.588013332816246,37.12876045512414,1.2634596732088217,8.857646863641692,5.585982655240145,18.088449946249355,100242.072325857,656.1216939908477,23.322243616252837
2007,1361.0325015361343,1.6881999999999981,0.780018729766862,78.4086149321492,103.81551519622832,32.36975315220701,36.144807431791435,1.299175515992333,8.768078727963653,5.627617161530538,17.546652329340024,98845.37914474992,620.2204806929296,23.279444653005424
2008,1361.0490691014913,1.5568000000000008,0.757448569786468,75.17933673344976,101.6766376357368,31.33150691655286,34.373174270108194,1.398622032437187,8.787293485099674,5.6367967937138825,16.458971992855503,96503.43430061488,602.9668315888671,22.049283647044195
2009,1361.0739273773106,1.2923999999999993,0.6916734924845401,67.89209422633496,102.68195589707915,30.259990191638856,32.106033297595715,1.3554306654072719,8.299532079671602,5.232363608527051,14.55772224032509,89440.49693657794,583.7346813729472,21.174499032545853
2010,1361.1173639846572,0.21740000000000004,0.7352273349918097,64.15045858286084,102.1035631692598,30.675204350118655,32.4983797241977,1.3411437759751828,8.561043466912919,5.49980432078464,16.125951524226863,95086.21389791877,567.3967807853141,21.721659794732666
2011,1361.1606306507024,1.0276000000000003,0.7161552311610824,57.20179644997173,100.50321838734389,29.804982935829436,31.319980674179632,1.2950765976458587,8.39907907537228,5.410144006164231,15.63966975726414,88358.28116285025,552.4659005389783,21.30026038761531
2012,1361.1768309288436,1.0179000000000007,0.7304163725953227,57.33008981980664,100.96468225573453,29.56345238778048,31.02425482771328,1.37762366678381,8.525708706010938,5.507036684822881,15.837883937623113,90260.51901049797,556.7084787704541,21.253970069268174
2013,1361.1735706797958,0.780100000000001,0.7439818333930424,56.3664926796502,102.14142235508689,29.735532251289992,30.824919403518095,1.409899517641369,8.792016140170686,5.669652564030855,15.683253149531883,89576.41274880507,547.7102430073343,21.217316590958646
2014,1361.1838230268381,2.156899999999998,0.791854575952238,60.46439675437898,103.88990433626643,29.759843266437027,30.88799649437792,1.5970456844605339,9.220374622459634,6.035900142237153,15.465808518744385,85360.32529770401,544.2023885704238,21.516289296766693
2015,1361.1835292307696,1.4669,0.8069703251953232,59.68112226545315,105.62737765943082,29.77133354909164,31.040789313556665,1.605564344228331,9.399620643508182,6.217560126197835,15.880498566832474,84393.48830488545,548.5487159423425,21.78955473591164
2016,1361.2071547874523,1.597900000000002,0.8120183313501793,58.30600973169226,106.44113761754814,30.04304552808825,31.47536143768714,1.537905927069515,9.41697412235378,6.1796612202457855,15.506071308913247,83425.40633317335,536.3961172307688,21.936152977736935
2017,1361.2269801095338,1.5272999999999988,0.8424836932832426,59.87278907028872,106.27732506613317,30.41648180713165,31.597093669062954,1.593175535830035,9.722699552488946,6.379430903246038,15.6924833325276,82479.61006421513,543.0196362978652,21.92541166777041
2018,1371.0653689681637,1.5966201550387582,0.827750048810607,55.809743902227666,106.80957687102787,30.576821193028312,31.397620556952063,1.4055518703252354,9.508946219485376,6.116366555555453,15.946183967889233,83169.97894370557,537.1332978003148,21.6678653109173
1992,7461.705264227193,0.5755000000000001,5.655001690096056,461.62364789756884,196.9154858421295,124.78251523285077,264.5342086483405,5.518825453278581,54.64913279881056,34.625270034700364,187.03429517325597,618781.808657879,1744.576885591216,63.71298058207447
1993,7461.707159840182,0.23500000000000004,5.7486475149298295,438.81212758497617,199.87464319774898,122.24783951560882,256.9348144052807,5.493698401145365,53.11131826751856,33.633105451265585,178.5695677332803,612965.0587974095,1717.5347279830896,62.72759493336105
